nuts2;date;tier
Veneto;16/02/21;Yellow
Veneto;17/02/21;Yellow
Veneto;18/02/21;Yellow
Veneto;19/02/21;Yellow
Veneto;20/02/21;Yellow
Veneto;21/02/21;Yellow
Veneto;22/02/21;Yellow
Veneto;23/02/21;Yellow
Veneto;24/02/21;Yellow
Veneto;25/02/21;Yellow
Veneto;26/02/21;Yellow
Veneto;27/02/21;Yellow
Veneto;28/02/21;Yellow
Veneto;01/03/21;Yellow
Veneto;02/03/21;Yellow
Veneto;03/03/21;Yellow
Veneto;04/03/21;Yellow
Veneto;05/03/21;Yellow
Veneto;06/03/21;Yellow
Veneto;07/03/21;Yellow
Veneto;08/03/21;Orange
Veneto;09/03/21;Orange
Veneto;10/03/21;Orange
Veneto;11/03/21;Orange
Veneto;12/03/21;Orange
Veneto;13/03/21;Orange
Veneto;14/03/21;Orange
Veneto;15/03/21;Red
Veneto;16/03/21;Red
Veneto;17/03/21;Red
Veneto;18/03/21;Red
Veneto;19/03/21;Red
Veneto;20/03/21;Red
Veneto;21/03/21;Red
Veneto;22/03/21;Red
Veneto;23/03/21;Red
Veneto;24/03/21;Red
Veneto;25/03/21;Red
Veneto;26/03/21;Red
Veneto;27/03/21;Red
Veneto;28/03/21;Red
Veneto;29/03/21;Red
Veneto;30/03/21;Red
Veneto;31/03/21;Red
Veneto;01/04/21;Red
Veneto;02/04/21;Red
Veneto;03/04/21;Red
Veneto;04/04/21;Red
Veneto;05/04/21;Red
Veneto;06/04/21;Orange
Veneto;07/04/21;Orange
Veneto;08/04/21;Orange
Veneto;09/04/21;Orange
Veneto;10/04/21;Orange
Veneto;11/04/21;Orange
Veneto;12/04/21;Orange
Veneto;13/04/21;Orange
Veneto;14/04/21;Orange
Veneto;15/04/21;Orange
Veneto;16/04/21;Orange
Veneto;17/04/21;Orange
Veneto;18/04/21;Orange
Veneto;19/04/21;Orange
Veneto;20/04/21;Orange
Veneto;21/04/21;Orange
Veneto;22/04/21;Orange
Veneto;23/04/21;Orange
Veneto;24/04/21;Orange
Veneto;25/04/21;Orange
Veneto;26/04/21;Yellow
Veneto;27/04/21;Yellow
Veneto;28/04/21;Yellow
Veneto;29/04/21;Yellow
Veneto;30/04/21;Yellow
Veneto;01/05/21;Yellow
Veneto;02/05/21;Yellow
Veneto;03/05/21;Yellow
Veneto;04/05/21;Yellow
Veneto;05/05/21;Yellow
Veneto;06/05/21;Yellow
Veneto;07/05/21;Yellow
Veneto;08/05/21;Yellow
Veneto;09/05/21;Yellow
Veneto;10/05/21;Yellow
Veneto;11/05/21;Yellow
Veneto;12/05/21;Yellow
Veneto;13/05/21;Yellow
Veneto;14/05/21;Yellow
Veneto;15/05/21;Yellow
Veneto;16/05/21;Yellow
Veneto;17/05/21;Yellow
Veneto;18/05/21;Yellow
Veneto;19/05/21;Yellow
Veneto;20/05/21;Yellow
Veneto;21/05/21;Yellow
Veneto;22/05/21;Yellow
Veneto;23/05/21;Yellow
Veneto;24/05/21;Yellow
Veneto;25/05/21;Yellow
Veneto;26/05/21;Yellow
Veneto;27/05/21;Yellow
Veneto;28/05/21;Yellow
Veneto;29/05/21;Yellow
Veneto;30/05/21;Yellow
Veneto;31/05/21;Yellow
Veneto;01/06/21;Yellow
Veneto;02/06/21;Yellow
Veneto;03/06/21;Yellow
Veneto;04/06/21;Yellow
Veneto;05/06/21;Yellow
Veneto;06/06/21;Yellow
Veneto;07/06/21;White
Veneto;08/06/21;White
Veneto;09/06/21;White
Veneto;10/06/21;White
Veneto;11/06/21;White
Veneto;12/06/21;White
Veneto;13/06/21;White
Veneto;14/06/21;White
Veneto;15/06/21;White
Veneto;16/06/21;White
Veneto;17/06/21;White
Veneto;18/06/21;White
Veneto;19/06/21;White
Veneto;20/06/21;White
Veneto;21/06/21;White
Veneto;22/06/21;White
Veneto;23/06/21;White
Veneto;24/06/21;White
Veneto;25/06/21;White
Veneto;26/06/21;White
Veneto;27/06/21;White
Veneto;28/06/21;White
Veneto;29/06/21;White
Veneto;30/06/21;White
Veneto;01/07/21;White
Veneto;02/07/21;White
Veneto;03/07/21;White
Veneto;04/07/21;White
Veneto;05/07/21;White
Veneto;06/07/21;White
Veneto;07/07/21;White
Veneto;08/07/21;White
Veneto;09/07/21;White
Veneto;10/07/21;White
Veneto;11/07/21;White
Veneto;12/07/21;White
Veneto;13/07/21;White
Veneto;14/07/21;White
Veneto;15/07/21;White
Veneto;16/07/21;White
Veneto;17/07/21;White
Veneto;18/07/21;White
Veneto;19/07/21;White
Veneto;20/07/21;White
Veneto;21/07/21;White
Veneto;22/07/21;White
Veneto;23/07/21;White
Veneto;24/07/21;White
Veneto;25/07/21;White
Veneto;26/07/21;White
Veneto;27/07/21;White
Veneto;28/07/21;White
Veneto;29/07/21;White
Veneto;30/07/21;White
Veneto;31/07/21;White
Veneto;01/08/21;White
Veneto;02/08/21;White
Veneto;03/08/21;White
Veneto;04/08/21;White
Veneto;05/08/21;White
Veneto;06/08/21;White
Veneto;07/08/21;White
Veneto;08/08/21;White
Veneto;09/08/21;White
Veneto;10/08/21;White
Veneto;11/08/21;White
Veneto;12/08/21;White
Veneto;13/08/21;White
Veneto;14/08/21;White
Veneto;15/08/21;White
Veneto;16/08/21;White
Veneto;17/08/21;White
Veneto;18/08/21;White
Veneto;19/08/21;White
Veneto;20/08/21;White
Veneto;21/08/21;White
Veneto;22/08/21;White
Veneto;23/08/21;White
Veneto;24/08/21;White
Veneto;25/08/21;White
Veneto;26/08/21;White
Veneto;27/08/21;White
Veneto;28/08/21;White
Veneto;29/08/21;White
Veneto;30/08/21;White
Veneto;31/08/21;White
Veneto;01/09/21;White
Veneto;02/09/21;White
Veneto;03/09/21;White
Veneto;04/09/21;White
Veneto;05/09/21;White
Veneto;06/09/21;White
Veneto;07/09/21;White
Veneto;08/09/21;White
Veneto;09/09/21;White
Veneto;10/09/21;White
Veneto;11/09/21;White
Veneto;12/09/21;White
Veneto;13/09/21;White
Veneto;14/09/21;White
Veneto;15/09/21;White
Veneto;16/09/21;White
Veneto;17/09/21;White
Veneto;18/09/21;White
Veneto;19/09/21;White
Veneto;20/09/21;White
Veneto;21/09/21;White
Veneto;22/09/21;White
Veneto;23/09/21;White
Veneto;24/09/21;White
Veneto;25/09/21;White
Veneto;26/09/21;White
Veneto;27/09/21;White
Veneto;28/09/21;White
Veneto;29/09/21;White
Veneto;30/09/21;White
Veneto;01/10/21;White
Veneto;02/10/21;White
Veneto;03/10/21;White
Veneto;04/10/21;White
Veneto;05/10/21;White
Veneto;06/10/21;White
Veneto;07/10/21;White
Veneto;08/10/21;White
Veneto;09/10/21;White
Veneto;10/10/21;White
Veneto;11/10/21;White
Veneto;12/10/21;White
Veneto;13/10/21;White
Veneto;14/10/21;White
Veneto;15/10/21;White
Veneto;16/10/21;White
Veneto;17/10/21;White
Veneto;18/10/21;White
Veneto;19/10/21;White
Veneto;20/10/21;White
Veneto;21/10/21;White
Veneto;22/10/21;White
Veneto;23/10/21;White
Veneto;24/10/21;White
Veneto;25/10/21;White
Veneto;26/10/21;White
Veneto;27/10/21;White
Veneto;28/10/21;White
Veneto;29/10/21;White
Veneto;30/10/21;White
Veneto;31/10/21;White
Veneto;01/11/21;White
Veneto;02/11/21;White
Veneto;03/11/21;White
Veneto;04/11/21;White
Veneto;05/11/21;White
Veneto;06/11/21;White
Veneto;07/11/21;White
Veneto;08/11/21;White
Veneto;09/11/21;White
Veneto;10/11/21;White
Veneto;11/11/21;White
Veneto;12/11/21;White
Veneto;13/11/21;White
Veneto;14/11/21;White
Veneto;15/11/21;White
Veneto;16/11/21;White
Veneto;17/11/21;White
Veneto;18/11/21;White
Veneto;19/11/21;White
Veneto;20/11/21;White
Veneto;21/11/21;White
Veneto;22/11/21;White
Veneto;23/11/21;White
Veneto;24/11/21;White
Veneto;25/11/21;White
Veneto;26/11/21;White
Veneto;27/11/21;White
Veneto;28/11/21;White
Veneto;29/11/21;White
Veneto;30/11/21;White
Veneto;01/12/21;White
Veneto;02/12/21;White
Veneto;03/12/21;White
Veneto;04/12/21;White
Veneto;05/12/21;White
Veneto;06/12/21;White
Veneto;07/12/21;White
Veneto;08/12/21;White
Veneto;09/12/21;White
Veneto;10/12/21;White
Veneto;11/12/21;White
Veneto;12/12/21;White
Veneto;13/12/21;White
Veneto;14/12/21;White
Veneto;15/12/21;White
Veneto;16/12/21;White
Veneto;17/12/21;White
Veneto;18/12/21;White
Veneto;19/12/21;White
Veneto;20/12/21;Yellow
Veneto;21/12/21;Yellow
Veneto;22/12/21;Yellow
Veneto;23/12/21;Yellow
Veneto;24/12/21;Yellow
Veneto;25/12/21;Yellow
Veneto;26/12/21;Yellow
Veneto;27/12/21;Yellow
Veneto;28/12/21;Yellow
Veneto;29/12/21;Yellow
Veneto;30/12/21;Yellow
Veneto;31/12/21;Yellow
Veneto;01/01/22;Yellow
Veneto;02/01/22;Yellow
Veneto;03/01/22;Yellow
Veneto;04/01/22;Yellow
Veneto;05/01/22;Yellow
Veneto;06/01/22;Yellow
Veneto;07/01/22;Yellow
Veneto;08/01/22;Yellow
Veneto;09/01/22;Yellow
Veneto;10/01/22;Yellow
Veneto;11/01/22;Yellow
Veneto;12/01/22;Yellow
Veneto;13/01/22;Yellow
Veneto;14/01/22;Yellow
Veneto;15/01/22;Yellow
Veneto;16/01/22;Yellow
Veneto;17/01/22;Yellow
Veneto;18/01/22;Yellow
Veneto;19/01/22;Yellow
Veneto;20/01/22;Yellow
Veneto;21/01/22;Yellow
Veneto;22/01/22;Yellow
Veneto;23/01/22;Yellow
Veneto;24/01/22;Yellow
Veneto;25/01/22;Yellow
Veneto;26/01/22;Yellow
Veneto;27/01/22;Yellow
Veneto;28/01/22;Yellow
Veneto;29/01/22;Yellow
Veneto;30/01/22;Yellow
Veneto;31/01/22;Yellow
Veneto;01/02/22;Yellow
Veneto;02/02/22;Yellow
Veneto;03/02/22;Yellow
Veneto;04/02/22;Yellow
Veneto;05/02/22;Yellow
Veneto;06/02/22;Yellow
Veneto;07/02/22;Yellow
Veneto;08/02/22;Yellow
Veneto;09/02/22;Yellow
Veneto;10/02/22;Yellow
Veneto;11/02/22;Yellow
Veneto;12/02/22;Yellow
Veneto;13/02/22;Yellow
Veneto;14/02/22;Yellow
Veneto;15/02/22;Yellow
Veneto;16/02/22;Yellow
Veneto;17/02/22;Yellow
Veneto;18/02/22;Yellow
Veneto;19/02/22;Yellow
Veneto;20/02/22;Yellow
Veneto;21/02/22;Yellow
Veneto;22/02/22;Yellow
